Empoyee_No,Empoyee_Name,FirstName,LastName,JobGrade,Contract_Type,Birthday,Status,Sex,Age,Update_DT,Create_DT
AB8835,Tori Bode,Tori,Bode,20,C,1976-12-24,Single,Male,41,2019-10-05,2018-05-20
AB8836,Elease Runolfsson,Elease,Runolfsson,14,C,1972-01-30,Single,Male,41,2019-10-13,2018-07-29
AB8837,Wm Swaniawski,Wm,Swaniawski,16,P,1982-04-05,Single,Female,40,2019-06-27,2018-03-22
AB8838,Luis Rippin,Luis,Rippin,13,P,1974-07-13,Single,Female,31,2019-05-27,2018-09-23
AB8839,Jonathon Ratke,Jonathon,Ratke,19,C,1993-02-13,Single,Male,47,2019-07-22,2018-11-08
AB8840,Una Littel,Una,Littel,18,P,1988-01-04,Marry,Male,38,2019-09-28,2018-05-11
AB8841,Clemente Doyle,Clemente,Doyle,13,C,1993-10-25,Marry,Male,45,2019-02-26,2018-12-09
AB8842,Nereida Kohler,Nereida,Kohler,18,C,1996-07-10,Marry,Female,27,2019-12-27,2018-09-23
AB8843,Bennie Walker,Bennie,Walker,13,C,1978-01-29,Single,Female,34,2019-03-07,2018-03-03
AB8844,Artie Johns,Artie,Johns,13,P,1987-05-17,Marry,Male,45,2019-07-29,2018-02-10
AB8845,Sabrina Trantow,Sabrina,Trantow,17,C,1971-04-15,Single,Male,41,2019-05-13,2018-09-11
AB8846,Eldridge Von,Eldridge,Von,18,P,1979-01-05,Single,Male,36,2019-07-11,2018-05-04
AB8847,Cierra Kerluke,Cierra,Kerluke,13,P,1983-02-18,Marry,Female,36,2019-09-03,2018-04-04
AB8848,Man Nader,Man,Nader,17,C,1990-11-26,Single,Male,33,2019-10-17,2018-09-28
AB8849,Lashaunda Moore,Lashaunda,Moore,11,P,1980-02-04,Marry,Male,48,2019-07-25,2018-01-16
AB8850,Buddy Flatley,Buddy,Flatley,16,C,1994-07-17,Marry,Male,47,2019-10-08,2018-10-03
AB8851,Maryanne Runte,Maryanne,Runte,20,C,1985-10-07,Marry,Female,50,2019-08-31,2018-05-11
AB8852,Carter Langosh,Carter,Langosh,10,P,1966-03-09,Marry,Female,30,2019-08-15,2018-11-29
AB8853,Merrill Purdy,Merrill,Purdy,12,P,1976-09-11,Marry,Male,30,2019-10-07,2018-01-15
AB8854,Lamar DuBuque,Lamar,DuBuque,20,C,1957-04-03,Single,Male,30,2019-03-11,2018-04-25
AB8855,Wiley Sawayn,Wiley,Sawayn,18,P,1962-07-29,Marry,Male,41,2019-01-14,2018-11-23
AB8856,Dale Reichel,Dale,Reichel,13,P,1965-09-10,Marry,Female,48,2019-01-20,2018-04-01
AB8857,Bruno Lang,Bruno,Lang,10,P,1971-11-14,Marry,Female,31,2019-08-08,2018-10-26
AB8858,Florinda Beer,Florinda,Beer,12,C,1983-09-29,Single,Female,38,2019-11-08,2018-01-26
AB8859,Pierre Franecki,Pierre,Franecki,10,C,1978-08-08,Marry,Female,39,2019-03-25,2018-12-27
AB8860,Leslie Haag,Leslie,Haag,16,C,1976-09-06,Marry,Male,29,2019-10-31,2018-02-25
AB8861,Fredrick Dicki,Fredrick,Dicki,20,P,1961-12-01,Marry,Female,49,2019-09-30,2018-09-05
AB8862,Jeannie Murazik,Jeannie,Murazik,19,C,1977-01-18,Single,Male,46,2019-05-25,2018-02-04
AB8863,Deandre Koelpin,Deandre,Koelpin,16,P,1957-04-18,Single,Female,48,2019-07-03,2018-09-02
AB8864,Gaylord Spencer,Gaylord,Spencer,10,P,1988-02-09,Single,Male,42,2019-05-15,2018-07-05
AB8865,Emmie Becker,Emmie,Becker,15,C,1979-08-31,Single,Male,45,2019-03-26,2018-05-24
AB8866,Joseph Collier,Joseph,Collier,20,P,1979-06-18,Single,Male,40,2019-03-01,2018-07-27
AB8867,Dorthey Rohan,Dorthey,Rohan,12,P,1981-11-18,Single,Female,30,2019-03-14,2018-08-02
AB8868,Jesse McLaughlin,Jesse,McLaughlin,13,C,1972-02-05,Single,Male,40,2019-05-13,2018-09-26
AB8869,Julius Nikolaus,Julius,Nikolaus,18,P,1966-07-02,Marry,Male,40,2019-06-01,2018-05-14
AB8870,Patrina Buckridge,Patrina,Buckridge,12,P,1991-11-01,Marry,Male,35,2019-01-14,2018-11-04
AB8871,Hobert Ritchie,Hobert,Ritchie,12,P,1984-02-08,Marry,Female,45,2019-04-30,2018-03-16
AB8872,Toya Hammes,Toya,Hammes,10,P,1977-05-29,Marry,Male,42,2019-04-10,2018-11-14
AB8873,Bernardine Kozey,Bernardine,Kozey,17,P,1973-09-20,Single,Male,33,2019-09-22,2018-01-05
AB8874,Carman Flatley,Carman,Flatley,10,P,1996-12-08,Single,Female,37,2019-09-25,2018-05-02
AB8875,Jeremy Kutch,Jeremy,Kutch,11,P,1978-12-22,Marry,Male,45,2019-12-14,2018-11-05
AB8876,Dirk Brekke,Dirk,Brekke,19,C,1965-05-10,Single,Male,37,2019-06-13,2018-03-07
AB8877,Courtney Ryan,Courtney,Ryan,16,P,1989-12-20,Marry,Female,27,2019-09-05,2018-02-26
AB8878,Milagro Kassulke,Milagro,Kassulke,20,C,1957-07-03,Marry,Female,47,2019-02-12,2018-02-07
AB8879,Cira Schaden,Cira,Schaden,16,P,1996-06-09,Marry,Male,47,2019-01-24,2018-04-16
AB8880,Pansy Ullrich,Pansy,Ullrich,20,C,1992-02-18,Marry,Male,41,2019-07-24,2018-08-10
AB8881,Carola Quitzon,Carola,Quitzon,13,C,1960-03-23,Single,Male,48,2019-07-05,2018-06-27
AB8882,Benedict Braun,Benedict,Braun,15,C,1964-04-24,Marry,Female,36,2019-10-17,2018-03-16
AB8883,Mack Kozey,Mack,Kozey,10,P,1968-09-06,Marry,Male,44,2019-09-03,2018-03-06
AB8884,Lia Weimann,Lia,Weimann,18,C,1993-04-20,Marry,Male,28,2019-03-24,2018-02-28
AB8885,Shavon Ortiz,Shavon,Ortiz,17,P,1985-06-20,Marry,Female,46,2019-12-30,2018-02-09
AB8886,Henriette Kihn,Henriette,Kihn,18,P,1958-10-14,Single,Male,39,2019-04-18,2018-09-07
AB8887,Reyna Shields,Reyna,Shields,19,P,1988-12-28,Single,Female,31,2019-05-03,2018-10-02
AB8888,Colby Harris,Colby,Harris,15,P,1965-05-27,Single,Female,50,2019-10-18,2018-06-15
AB8889,Ruben Balistreri,Ruben,Balistreri,13,C,1981-01-12,Single,Male,50,2019-01-05,2018-09-11
AB8890,Les Waelchi,Les,Waelchi,12,C,1964-07-20,Marry,Female,50,2019-03-23,2018-06-09
AB8891,Alta Stehr,Alta,Stehr,15,C,1962-07-28,Single,Female,39,2019-08-23,2018-01-04
AB8892,Annalee Corkery,Annalee,Corkery,18,P,1986-01-31,Single,Female,42,2019-10-07,2018-11-30
AB8893,Earl Schneider,Earl,Schneider,18,P,1959-10-12,Marry,Male,35,2019-06-13,2018-05-22
AB8894,Nicholas Pfannerstill,Nicholas,Pfannerstill,19,P,1977-04-18,Marry,Male,41,2019-03-16,2018-06-16
AB8895,Tera Ward,Tera,Ward,17,P,1973-03-02,Marry,Male,46,2019-11-27,2018-09-23
AB8896,Belen Bergnaum,Belen,Bergnaum,15,C,1975-03-28,Single,Female,39,2019-10-16,2018-07-19
AB8897,Valentin Simonis,Valentin,Simonis,12,P,1959-07-19,Single,Female,30,2019-07-23,2018-10-02
AB8898,Dwight Sauer,Dwight,Sauer,16,C,1968-12-24,Single,Male,45,2019-04-15,2018-07-13
AB8899,Dorathy Smith,Dorathy,Smith,15,C,1957-05-16,Marry,Male,44,2019-03-24,2018-05-02
AB8900,Jamie Kuhic,Jamie,Kuhic,16,P,1973-04-12,Single,Female,39,2019-01-16,2018-06-25
AB8901,Felecia Okuneva,Felecia,Okuneva,18,C,1963-07-13,Marry,Female,35,2019-08-08,2018-04-25
AB8902,Jordan Jenkins,Jordan,Jenkins,20,P,1966-09-13,Marry,Female,37,2019-04-19,2018-09-19
AB8903,Paulene Braun,Paulene,Braun,16,C,1964-09-01,Single,Female,40,2019-02-15,2018-10-24
AB8904,Leola Stracke,Leola,Stracke,11,C,1976-11-13,Marry,Male,49,2019-07-28,2018-06-23
AB8905,Trent Kuvalis,Trent,Kuvalis,19,P,1958-09-30,Single,Female,32,2019-07-24,2018-06-06
AB8906,Zack Hettinger,Zack,Hettinger,10,P,1970-06-30,Single,Male,33,2019-03-23,2018-02-03
AB8907,Gustavo Gerlach,Gustavo,Gerlach,16,P,1970-10-23,Marry,Female,50,2019-12-28,2018-03-12
AB8908,Erick Muller,Erick,Muller,12,C,1975-12-01,Marry,Male,47,2019-02-11,2018-04-25
AB8909,Nolan Christiansen,Nolan,Christiansen,16,P,1957-03-04,Single,Male,50,2019-12-05,2018-09-17
AB8910,Lea Jerde,Lea,Jerde,18,P,1990-04-21,Marry,Female,49,2019-05-21,2018-04-30
AB8911,Yoko Greenfelder,Yoko,Greenfelder,15,P,1976-04-05,Marry,Female,40,2019-09-15,2018-12-09
AB8912,Kenny Mayert,Kenny,Mayert,10,C,1991-12-05,Marry,Male,32,2019-09-04,2018-03-07
AB8913,Pedro Pfeffer,Pedro,Pfeffer,10,C,1974-05-05,Marry,Male,38,2019-01-20,2018-03-01
AB8914,Chanel Gaylord,Chanel,Gaylord,20,P,1969-09-17,Single,Female,45,2019-06-13,2018-04-08
AB8915,Kristofer Miller,Kristofer,Miller,10,P,1963-08-19,Marry,Female,30,2019-11-22,2018-07-14
AB8916,Lottie Gutmann,Lottie,Gutmann,16,P,1984-10-29,Marry,Female,38,2019-02-28,2018-06-28
AB8917,Ernest Daugherty,Ernest,Daugherty,19,C,1982-03-22,Single,Male,50,2019-06-23,2018-11-25
AB8918,Ferdinand Haag,Ferdinand,Haag,12,P,1989-08-05,Marry,Female,45,2019-08-20,2018-10-16
AB8919,Christia Heidenreich,Christia,Heidenreich,16,P,1991-10-07,Marry,Female,42,2019-03-12,2018-01-01
AB8920,Kyle Reinger,Kyle,Reinger,11,P,1977-04-27,Single,Female,35,2019-09-06,2018-04-23
AB8921,Leisha Stark,Leisha,Stark,16,C,1973-04-30,Single,Male,28,2019-12-29,2018-12-01
AB8922,Dwayne Mraz,Dwayne,Mraz,14,C,1985-04-02,Single,Male,42,2019-10-29,2018-07-24
AB8923,Kendall Klocko,Kendall,Klocko,19,C,1965-09-14,Marry,Female,27,2019-12-02,2018-10-07
AB8924,Solomon Fadel,Solomon,Fadel,10,C,1986-06-29,Single,Female,43,2019-12-12,2018-09-08
AB8925,Abel Bosco,Abel,Bosco,11,P,1964-09-17,Marry,Male,36,2019-04-29,2018-05-10
AB8926,Laverna Runolfsdottir,Laverna,Runolfsdottir,16,C,1973-08-24,Marry,Female,27,2019-03-25,2018-05-02
AB8927,Nenita Bogan,Nenita,Bogan,11,C,1980-12-15,Marry,Male,31,2019-09-28,2018-10-20
AB8928,Rolland Dare,Rolland,Dare,20,P,1990-05-17,Marry,Male,43,2019-12-07,2018-05-24
AB8929,Elliot Roberts,Elliot,Roberts,11,P,1962-04-18,Marry,Female,33,2019-11-30,2018-12-22
AB8930,Damian Homenick,Damian,Homenick,10,P,1972-07-16,Single,Male,40,2019-10-15,2018-06-18
AB8931,Emerson Rice,Emerson,Rice,20,C,1964-09-14,Single,Female,29,2019-03-18,2018-09-18
AB8932,Antwan Kassulke,Antwan,Kassulke,18,P,1990-01-03,Marry,Female,32,2019-05-21,2018-05-23
AB8933,Elden Kling,Elden,Kling,15,P,1981-10-05,Marry,Male,42,2019-07-24,2018-08-30
AB8934,Alethia Borer,Alethia,Borer,19,C,1985-01-15,Single,Male,31,2019-06-07,2018-10-13
AB8935,Taylor Pollich,Taylor,Pollich,18,P,1965-02-23,Single,Male,38,2019-08-05,2018-04-10
AB8936,Jeromy O'Conner,Jeromy,O'Conner,18,P,1960-05-15,Marry,Male,34,2019-09-02,2018-05-21
AB8937,Tessa Schroeder,Tessa,Schroeder,20,C,1971-10-20,Marry,Female,29,2019-07-05,2018-02-27
AB8938,Jason Marks,Jason,Marks,17,C,1993-10-29,Marry,Female,40,2019-11-23,2018-08-19
AB8939,Garfield Halvorson,Garfield,Halvorson,13,C,1967-12-17,Marry,Female,46,2019-02-05,2018-09-26
AB8940,Vernon Greenfelder,Vernon,Greenfelder,12,C,1982-12-07,Marry,Male,37,2019-05-17,2018-09-19
AB8941,Garfield Gleichner,Garfield,Gleichner,13,C,1982-10-10,Single,Male,29,2019-06-03,2018-11-23
AB8942,Timmy McKenzie,Timmy,McKenzie,10,C,1996-06-26,Marry,Male,41,2019-12-25,2018-11-08
AB8943,Terrence Nienow,Terrence,Nienow,13,C,1983-12-12,Single,Female,37,2019-12-26,2018-05-01
AB8944,Coleman Cormier,Coleman,Cormier,20,P,1980-03-14,Single,Male,36,2019-04-27,2018-12-10
AB8945,Mitchel Baumbach,Mitchel,Baumbach,14,P,1985-10-10,Single,Female,44,2019-01-27,2018-06-20
AB8946,Jame Batz,Jame,Batz,10,P,1974-06-18,Marry,Male,38,2019-03-03,2018-01-29
AB8947,Dorla Okuneva,Dorla,Okuneva,16,P,1964-12-13,Single,Female,33,2019-01-26,2018-11-20
AB8948,Kristopher Howe,Kristopher,Howe,14,P,1959-10-19,Single,Female,33,2019-01-06,2018-10-08
AB8949,Roberto Green,Roberto,Green,15,P,1992-11-29,Single,Female,48,2019-06-02,2018-12-14
AB8950,Lacresha Hauck,Lacresha,Hauck,16,C,1978-04-19,Marry,Female,49,2019-11-14,2018-01-14
AB8951,Ed Conroy,Ed,Conroy,19,P,1975-03-21,Single,Female,46,2019-03-28,2018-03-13
AB8952,Ursula Cassin,Ursula,Cassin,15,P,1995-09-15,Marry,Male,47,2019-03-01,2018-02-25
AB8953,Meri Hansen,Meri,Hansen,13,P,1973-11-01,Single,Male,28,2019-04-16,2018-12-28
AB8954,Brigid Mohr,Brigid,Mohr,19,C,1978-04-16,Marry,Male,40,2019-11-05,2018-06-02
AB8955,Ismael Huels,Ismael,Huels,17,P,1979-09-22,Marry,Male,37,2019-01-07,2018-03-19
AB8956,Mammie Bayer,Mammie,Bayer,13,P,1967-09-01,Marry,Male,41,2019-10-01,2018-09-18
AB8957,Thaddeus Beahan,Thaddeus,Beahan,17,C,1991-09-24,Marry,Female,44,2019-04-12,2018-01-10
AB8958,Marquis Feil,Marquis,Feil,16,P,1968-11-21,Single,Female,31,2019-12-08,2018-07-21
AB8959,Shawna Hane,Shawna,Hane,20,P,1967-06-07,Marry,Male,28,2019-04-06,2018-08-29
AB8960,Nguyet Wiegand,Nguyet,Wiegand,13,C,1994-02-16,Marry,Male,34,2019-04-16,2018-08-15
AB8961,Santiago Sawayn,Santiago,Sawayn,14,C,1963-10-22,Single,Female,49,2019-08-24,2018-07-21
AB8962,Leanora Kovacek,Leanora,Kovacek,16,C,1990-06-07,Marry,Female,37,2019-05-30,2018-05-08
AB8963,Violette Torp,Violette,Torp,12,C,1975-06-08,Single,Male,45,2019-10-13,2018-07-12
AB8964,Zina Stark,Zina,Stark,19,C,1981-11-19,Single,Male,40,2019-12-25,2018-08-21
AB8965,Alfred Gleason,Alfred,Gleason,19,C,1988-05-07,Marry,Female,32,2019-03-12,2018-03-15
AB8966,Floyd Fay,Floyd,Fay,13,P,1959-04-28,Marry,Male,47,2019-11-04,2018-09-05
AB8967,Maynard Heaney,Maynard,Heaney,10,P,1993-09-26,Single,Female,44,2019-06-05,2018-01-09
AB8968,Rico Labadie,Rico,Labadie,10,C,1968-08-16,Marry,Male,42,2019-10-28,2018-11-08
AB8969,Scot Nicolas,Scot,Nicolas,12,C,1991-01-11,Single,Female,41,2019-08-16,2018-07-13
AB8970,Weston Haag,Weston,Haag,16,C,1973-04-16,Marry,Female,34,2019-05-28,2018-09-03
AB8971,Korey Schoen,Korey,Schoen,12,P,1992-10-29,Single,Male,42,2019-06-18,2018-09-23
AB8972,Patrick VonRueden,Patrick,VonRueden,10,C,1974-06-24,Marry,Female,34,2019-11-28,2018-09-24
AB8973,Romana Rippin,Romana,Rippin,10,P,1984-09-05,Single,Male,36,2019-05-17,2018-02-10
AB8974,Raymon Walsh,Raymon,Walsh,20,C,1964-06-18,Marry,Female,40,2019-05-28,2018-07-04
AB8975,Whitney Reynolds,Whitney,Reynolds,19,P,1978-11-19,Single,Female,48,2019-04-05,2018-11-09
AB8976,Lawanna Heathcote,Lawanna,Heathcote,18,P,1963-10-21,Single,Male,44,2019-10-23,2018-10-30
AB8977,Karisa Prosacco,Karisa,Prosacco,10,P,1987-02-14,Single,Female,45,2019-01-26,2018-06-27
AB8978,Lance Mann,Lance,Mann,16,C,1963-02-12,Marry,Female,32,2019-10-29,2018-03-02
AB8979,Herb Tromp,Herb,Tromp,18,P,1986-05-01,Marry,Female,30,2019-09-26,2018-12-27
AB8980,Donald Marquardt,Donald,Marquardt,10,C,1967-09-19,Single,Female,37,2019-03-07,2018-03-13
AB8981,Celine Legros,Celine,Legros,19,C,1991-11-20,Single,Male,30,2019-01-20,2018-06-10
AB8982,Dick Schroeder,Dick,Schroeder,11,P,1960-05-18,Marry,Female,36,2019-09-07,2018-12-26
AB8983,Melissia Spencer,Melissia,Spencer,17,P,1995-11-10,Single,Female,38,2019-04-16,2018-06-26
AB8984,Rico Emard,Rico,Emard,10,P,1976-09-10,Single,Male,49,2019-09-26,2018-05-29
AB8985,Pricilla Huel,Pricilla,Huel,13,P,1993-07-09,Single,Male,41,2019-08-15,2018-01-12
AB8986,Zella Ullrich,Zella,Ullrich,14,P,1974-03-22,Marry,Female,47,2019-05-09,2018-09-08
AB8987,Ellie Goldner,Ellie,Goldner,19,P,1986-05-06,Single,Male,43,2019-07-02,2018-05-30
AB8988,Regine Fahey,Regine,Fahey,18,P,1963-05-08,Marry,Female,40,2019-04-25,2018-06-30
AB8989,Tad Herman,Tad,Herman,10,P,1983-06-27,Marry,Female,48,2019-05-13,2018-08-27
AB8990,Dwana Kuhic,Dwana,Kuhic,14,C,1984-01-02,Single,Male,35,2019-04-25,2018-10-31
AB8991,Nestor Turcotte,Nestor,Turcotte,18,C,1958-01-03,Marry,Female,27,2019-11-03,2018-06-15
AB8992,Marc Miller,Marc,Miller,15,P,1983-05-14,Marry,Male,33,2019-10-24,2018-12-20
AB8993,Audrie Klocko,Audrie,Klocko,11,C,1970-09-19,Single,Female,42,2019-10-14,2018-12-30
AB8994,Jamie Runte,Jamie,Runte,16,P,1975-02-24,Marry,Male,43,2019-01-25,2018-11-10
AB8995,Nancee Langosh,Nancee,Langosh,15,P,1964-08-06,Single,Female,28,2019-03-11,2018-01-27
AB8996,Keri Kertzmann,Keri,Kertzmann,18,P,1973-03-05,Marry,Male,40,2019-10-06,2018-03-30
AB8997,Corliss Runolfsdottir,Corliss,Runolfsdottir,11,C,1996-12-27,Marry,Female,38,2019-12-02,2018-08-30
AB8998,Josiah Cormier,Josiah,Cormier,11,C,1983-02-02,Single,Female,46,2019-08-15,2018-11-22
AB8999,Claudia Streich,Claudia,Streich,20,P,1996-04-12,Marry,Female,49,2019-11-07,2018-11-16
AB9000,Margret Koelpin,Margret,Koelpin,14,C,1971-03-09,Marry,Female,46,2019-11-08,2018-09-19
AB9001,Nenita Botsford,Nenita,Botsford,13,P,1958-08-18,Marry,Female,38,2019-09-14,2018-05-28
AB9002,Bret Bergstrom,Bret,Bergstrom,20,P,1969-10-11,Single,Female,29,2019-04-15,2018-09-18
AB9003,Dana Dooley,Dana,Dooley,20,P,1995-08-11,Single,Female,29,2019-02-23,2018-09-21
AB9004,Hyacinth Terry,Hyacinth,Terry,10,C,1983-07-04,Marry,Female,43,2019-01-07,2018-04-21
AB9005,Willis Cummerata,Willis,Cummerata,18,C,1976-01-16,Single,Male,32,2019-09-07,2018-07-13
AB9006,Solomon O'Reilly,Solomon,O'Reilly,12,P,1965-06-03,Marry,Male,37,2019-02-11,2018-05-14
AB9007,Thurman Torphy,Thurman,Torphy,12,C,1988-09-28,Single,Male,29,2019-12-09,2018-02-17
AB9008,Kasey Ziemann,Kasey,Ziemann,17,P,1971-09-30,Single,Female,39,2019-07-10,2018-11-03
AB9009,Kandi Doyle,Kandi,Doyle,20,P,1979-04-07,Single,Male,30,2019-04-14,2018-08-13
AB9010,Clay Schroeder,Clay,Schroeder,16,P,1959-06-19,Single,Male,47,2019-06-20,2018-07-03
AB9011,Conrad Carter,Conrad,Carter,16,P,1973-05-07,Single,Female,49,2019-04-26,2018-02-10
AB9012,Monnie Becker,Monnie,Becker,11,P,1983-04-03,Single,Male,29,2019-04-25,2018-06-15
AB9013,Lewis Prohaska,Lewis,Prohaska,13,P,1971-01-02,Marry,Male,43,2019-12-12,2018-12-17
AB9014,America Bogan,America,Bogan,13,C,1959-06-01,Marry,Female,36,2019-04-03,2018-04-27
AB9015,Alexander Crooks,Alexander,Crooks,13,C,1980-03-08,Marry,Female,35,2019-07-29,2018-02-04
AB9016,Edwin Kozey,Edwin,Kozey,11,P,1985-04-28,Marry,Female,42,2019-07-16,2018-02-11
AB9017,Malika Pagac,Malika,Pagac,14,P,1993-12-17,Single,Male,39,2019-07-18,2018-05-09
AB9018,Cristy Lueilwitz,Cristy,Lueilwitz,13,C,1977-11-09,Single,Male,46,2019-06-03,2018-03-26
AB9019,Frank Satterfield,Frank,Satterfield,20,P,1988-05-07,Marry,Female,37,2019-07-08,2018-06-17
AB9020,Cyril Hodkiewicz,Cyril,Hodkiewicz,15,P,1976-12-13,Single,Female,37,2019-04-08,2018-05-21
AB9021,Ronda Pacocha,Ronda,Pacocha,14,C,1968-05-16,Marry,Male,43,2019-10-02,2018-11-11
AB9022,Donovan Reynolds,Donovan,Reynolds,10,P,1970-10-03,Marry,Male,28,2019-01-26,2018-06-22
AB9023,Aubrey Kohler,Aubrey,Kohler,15,P,1976-01-30,Single,Female,48,2019-03-21,2018-05-16
AB9024,Mitchel Ernser,Mitchel,Ernser,12,P,1974-07-21,Marry,Male,34,2019-03-19,2018-07-28
AB9025,Ping Botsford,Ping,Botsford,19,P,1984-07-14,Marry,Female,46,2019-09-03,2018-09-21
AB9026,Alexia Hilll,Alexia,Hilll,15,P,1981-04-09,Marry,Male,37,2019-12-20,2018-01-23
AB9027,Wilber Wilkinson,Wilber,Wilkinson,12,C,1957-07-12,Single,Male,28,2019-06-20,2018-07-16
AB9028,Russ Ondricka,Russ,Ondricka,12,C,1965-09-07,Marry,Female,38,2019-09-04,2018-01-19
AB9029,Augustine Cassin,Augustine,Cassin,10,C,1980-10-16,Single,Male,45,2019-05-27,2018-10-09
AB9030,Darryl Reinger,Darryl,Reinger,12,P,1961-05-08,Single,Male,29,2019-04-16,2018-04-14
AB9031,Latricia Reinger,Latricia,Reinger,18,C,1975-10-18,Single,Female,27,2019-10-25,2018-05-21
AB9032,Steven Waters,Steven,Waters,20,P,1986-04-05,Single,Female,27,2019-01-06,2018-02-05
AB9033,Laurene Erdman,Laurene,Erdman,17,P,1992-12-16,Marry,Male,29,2019-01-16,2018-07-05
AB9034,Jeromy Bradtke,Jeromy,Bradtke,12,P,1961-09-21,Marry,Male,27,2019-12-07,2018-12-14
AB9035,Jacki Zemlak,Jacki,Zemlak,20,C,1989-07-12,Marry,Female,31,2019-03-21,2018-01-08
AB9036,Pamila Tremblay,Pamila,Tremblay,20,P,1988-01-29,Marry,Male,32,2019-11-20,2018-03-27
AB9037,Maud Sawayn,Maud,Sawayn,16,P,1992-04-30,Marry,Female,45,2019-05-12,2018-02-18
AB9038,Merrie Goldner,Merrie,Goldner,15,C,1971-07-22,Marry,Male,39,2019-12-26,2018-11-01
AB9039,Ashli Langosh,Ashli,Langosh,20,P,1989-02-20,Single,Male,38,2019-05-25,2018-01-03
AB9040,Lasonya Bauch,Lasonya,Bauch,13,C,1995-09-17,Single,Female,42,2019-03-20,2018-01-04
AB9041,Cortez McLaughlin,Cortez,McLaughlin,13,P,1976-08-23,Single,Male,41,2019-03-13,2018-11-07
AB9042,Collin Swift,Collin,Swift,20,P,1960-01-13,Single,Male,29,2019-12-07,2018-09-11
AB9043,Sue Gleichner,Sue,Gleichner,20,P,1978-03-31,Single,Female,47,2019-08-10,2018-11-21
AB9044,Rusty Borer,Rusty,Borer,16,P,1983-12-18,Marry,Male,28,2019-05-20,2018-11-08
AB9045,Kelly White,Kelly,White,17,P,1965-08-04,Marry,Male,37,2019-10-25,2018-12-23
AB9046,Glenn Weimann,Glenn,Weimann,16,C,1986-09-25,Single,Male,31,2019-12-20,2018-06-07
AB9047,Vesta Durgan,Vesta,Durgan,17,P,1986-07-08,Single,Male,29,2019-10-17,2018-10-19
AB9048,Carlene D'Amore,Carlene,D'Amore,19,C,1968-03-28,Single,Male,34,2019-08-30,2018-06-20
AB9049,Moses Hamill,Moses,Hamill,19,P,1959-03-18,Marry,Female,27,2019-06-20,2018-05-22
AB9050,Shannon Wisozk,Shannon,Wisozk,15,C,1977-06-17,Marry,Female,35,2019-02-05,2018-03-16
AB9051,Thomasina Little,Thomasina,Little,15,P,1970-07-07,Single,Female,40,2019-12-27,2018-02-19
AB9052,Macie Wisozk,Macie,Wisozk,20,P,1985-05-15,Marry,Male,42,2019-12-31,2018-09-24
AB9053,Cassy Hickle,Cassy,Hickle,11,P,1984-10-28,Marry,Male,34,2019-03-29,2018-01-31
AB9054,Kimberely Hodkiewicz,Kimberely,Hodkiewicz,15,P,1959-08-14,Marry,Female,38,2019-02-14,2018-05-25
AB9055,Octavia Bogisich,Octavia,Bogisich,13,C,1983-08-24,Single,Male,44,2019-02-14,2018-12-15
AB9056,Galen Ledner,Galen,Ledner,11,C,1992-02-14,Marry,Female,29,2019-06-19,2018-01-30
AB9057,Clarisa Schuster,Clarisa,Schuster,18,P,1984-07-18,Marry,Female,27,2019-02-03,2018-09-30
AB9058,Antoine Rempel,Antoine,Rempel,20,C,1992-05-22,Marry,Male,29,2019-01-23,2018-05-14
AB9059,Erlene Smith,Erlene,Smith,14,P,1966-04-19,Single,Female,38,2019-07-08,2018-06-15
AB9060,Dorsey Rippin,Dorsey,Rippin,16,P,1984-04-17,Single,Male,49,2019-02-12,2018-05-31
AB9061,Jacquelin Schmidt,Jacquelin,Schmidt,11,C,1965-12-30,Single,Female,46,2019-05-23,2018-04-22
AB9062,Samuel Schowalter,Samuel,Schowalter,19,P,1993-06-24,Single,Male,36,2019-07-13,2018-06-26
AB9063,Mae Ortiz,Mae,Ortiz,18,P,1994-02-03,Marry,Male,40,2019-05-22,2018-10-30
AB9064,Margert O'Keefe,Margert,O'Keefe,16,C,1964-09-25,Marry,Male,47,2019-03-01,2018-01-06
AB9065,Abram Grady,Abram,Grady,20,P,1962-12-26,Single,Male,29,2019-07-02,2018-12-27
AB9066,Korey Torp,Korey,Torp,17,C,1973-06-28,Marry,Male,46,2019-07-12,2018-12-20
AB9067,Elda Barton,Elda,Barton,17,P,1970-04-15,Single,Female,46,2019-04-26,2018-04-03
AB9068,Felix Schiller,Felix,Schiller,17,C,1969-01-05,Single,Female,32,2019-02-22,2018-09-12
AB9069,Christian Bailey,Christian,Bailey,19,C,1994-05-24,Marry,Female,47,2019-05-21,2018-12-05
AB9070,Eddy Kshlerin,Eddy,Kshlerin,10,P,1972-11-05,Single,Male,42,2019-07-04,2018-02-25
AB9071,Della Legros,Della,Legros,14,P,1984-01-02,Marry,Male,41,2019-06-08,2018-04-09
AB9072,Santo Braun,Santo,Braun,12,P,1975-05-07,Marry,Male,29,2019-06-20,2018-02-06
AB9073,Enola Gibson,Enola,Gibson,19,P,1992-07-25,Single,Female,49,2019-06-25,2018-08-15
AB9074,Oneida Sipes,Oneida,Sipes,20,C,1969-08-07,Marry,Female,41,2019-04-12,2018-02-18
AB9075,Bernetta Block,Bernetta,Block,16,P,1996-06-22,Single,Female,30,2019-07-30,2018-10-12
